CLASS	longitude	latitude	location	COMM_CODE	NAME	SECTOR	COMM_STRUCTURE	RES_CNT	DWELL_CNT	EMPLYD_CNT	EMPLYD_PCT	Homeowners_cnt	Homeowners_pct	SING_FAMLY	DUPLEX	MULTI_PLEX	APARTMENT	TOWN_HOUSE	MANUF_HOME	CONV_STRUC	COMUNL_HSE	RES_COMM	OTHER_RES	NURSING_HM	OTHER_INST	OTHER_MISC	APT_NO_RES	APT_OCCPD	APT_OWNED	APT_PERSON	APT_VACANT	APT_UC	APT_NA	DUP_NO_RES	DUP_OCCPD	DUP_OWNED	DUP_PERSON	DUP_VACANT	DUP_UC	DUP_NA	TWN_NO_RES	TWN_OCCPD	TWN_OWNED	TWN_PERSON	TWN_VACANT	TWN_UC	TWN_NA	SF_NO_RES	SF_OCCPD	SF_OWNED	SF_PERSON	SF_VACANT	SF_UC	SF_NA	OTH_STRTY	DWELSZ_1	DWELSZ_2	DWELSZ_3	DWELSZ_4_5	DWELSZ_6	MALE_CNT	FEMALE_CNT	MALE_0_4	MALE_5_14	MALE_15_19	MALE_20_24	MALE_25_34	MALE_35_44	MALE_45_54	MALE_55_64	MALE_65_74	MALE_75	FEM_0_4	FEM_5_14	FEM_15_19	FEM_20_24	FEM_25_34	FEM_35_44	FEM_45_54	FEM_55_64	FEM_65_74	FEM_75	MF_0_4	MF_5_14	MF_15_19	MF_20_24	MF_25_34	MF_35_44	MF_45_54	MF_55_64	MF_65_74	MF_75	MF_65O	MF_65O_PCT	2014_RES_CNT	2014_DWELL_CNT	2014_EMPLYD_CNT	2014_OWNSHP_CNT	2014_SING_FAMLY	2014_DUPLEX	2014_MULTI_PLEX	2014_APARTMENT	2014_TOWN_HOUSE	2014_MANUF_HOME	2014_CONV_STRUC	2014_COMUNL_HSE	2014_RES_COMM	2014_OTHER_RES	2014_NURSING_HM	2014_APT_NO_RES	2014_APT_OCCPD	2014_APT_OWNED	2014_APT_PERSON	2014_APT_VACANT	2014_APT_UC	2014_APT_NA	2014_DUP_NO_RES	2014_DUP_OCCPD	2014_DUP_OWNED	2014_DUP_PERSON	2014_DUP_VACANT	2014_DUP_UC	2014_DUP_NA	2014_TWN_NO_RES	2014_TWN_OCCPD	2014_TWN_OWNED	2014_TWN_PERSON	2014_TWN_VACANT	2014_TWN_UC	2014_TWN_NA	2014_SF_NO_RES	2014_SF_OCCPD	2014_SF_OWNED	2014_SF_PERSON	2014_SF_VACANT	2014_SF_UC	2014_SF_NA	2014_OTH_STRTY	2014_DWELSZ_1	2014_DWELSZ_2	2014_DWELSZ_3	2014_DWELSZ_4_5	2014_DWELSZ_6	2014_MALE_CNT	2014_FEMALE_CNT	2014_MALE_55_64	2014_MALE_65_74	2014_MALE_75	2014_FEM_65_74	2014_FEM_55_64	2014_FEM_75	2014_MF_55_64	2014_MF_65_74	2014_MF_75	2014_MF65O	Percent_Change_65OMF	Actual_Change_65OMF	Percent_Chg_65OvsTtl	Crimes_2014	Crimes_2017	Percent_Change_Crime	Crime_Avg	Percent_Total_Crime_2017	Attraction	Community_Centre	Hospital	Library	PHS_Clinic	Social _Dev_Ctr	Business_Licenses	Business_Licenses_2017	Percent_New_Business	Number of taxable accounts	Median assessed value	LRT_1km_radius	LRT_2km_radius	Seniors_Services_Ttl	Addiction Services - Seniors	Seniors - Transportation	Seniors - Educational Programs	Seniors - Recreation	Seniors  - Abuse Issues	3 Digit Numbers List	Seniors - Housing	Seniors - Respite / Caregiver	Seniors - Food Assistance and Grocery Shopping	Seniors - Health and Safety	Seniors - Legal Information and Assistance	Seniors - Financial Assistance and Pensions	Seniors - Government Services	Seniors - Death and Funerals
Residential	-113.9268714	51.0814599	"(51.081459900409, -113.926871436595)"	MOR	MONTEREY PARK	NORTHEAST	2000s	10671	3180	5211	0.488332865	2580	0.241776778	2474	23	0	156	138	301	86	1	0	0	1	0	0	0	155	100	302	1	0	0	0	22	17	75	1	0	0	0	129	61	359	9	0	0	0	2429	2109	9194	42	0	3	2	322	780	521	1110	350	5317	5354	310	647	387	401	680	742	780	693	454	223	305	606	361	374	643	802	791	709	472	291	615	1253	748	775	1323	1544	1571	1402	926	514	1440	0.134945179	10703	3168	0	2582	2475	23	0	156	138	300	74	1	0	0	1	0	151	83	308	5	0	0	0	23	20	69	0	0	0	0	133	68	354	5	0	0	0	2446	2116	9188	28	0	1	2	301	834	532	1096	349	5233	5470	651	398	186	480	684	251	1335	878	437	1315	0.095057034	125	-0.865054821	487	587	0.205338809	537	0.004643693	0	1	0	0	0	0	46	0	0	3224	385000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9467181	51.05969615	"(51.0596961458062, -113.94671807457)"	MPK	MARLBOROUGH PARK	NORTHEAST	1960s/1970s	8719	3122	4384	0.502809955	2129	0.244179378	2063	75	0	58	630	0	296	0	0	0	0	0	0	0	55	41	80	3	0	0	0	71	37	195	4	0	0	0	603	407	1687	27	0	0	4	2020	1623	6369	37	0	2	0	507	904	589	727	216	4508	4211	286	589	253	303	640	758	656	533	345	145	264	524	260	268	598	679	595	514	371	138	550	1113	513	571	1238	1437	1251	1047	716	283	999	0.11457736	8741	3095	0	2142	2063	75	0	58	630	0	269	0	0	0	0	0	56	42	83	2	0	0	0	72	34	179	2	0	1	0	619	398	1742	11	0	0	1	2027	1655	6320	35	0	0	0	472	971	602	723	202	4537	4204	546	332	116	308	540	138	1086	640	254	894	0.117449664	105	-0.88542264	858	1035	0.206293706	946.5	0.008187773	0	1	0	0	0	0	118	9	0.076271186	2904	347000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0346763	50.95763881	"(50.9576388103996, -114.034676279795)"	MPL	MAPLE RIDGE	SOUTH	1960s/1970s	1953	817	990	0.506912442	752	0.385048643	807	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	752	1941	13	0	1	0	146	362	131	155	7	981	972	35	102	47	46	87	119	154	179	106	106	36	93	42	48	76	126	154	158	121	118	71	195	89	94	163	245	308	337	227	224	451	0.230926779	1936	811	0	738	806	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	784	738	1931	20	0	1	0	141	361	122	155	9	960	976	152	108	95	126	142	109	294	234	204	438	0.029680365	13	-0.769073221	150	182	0.213333333	166	0.001439782	0	1	0	0	0	0	3	0	0	806	505000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9699877	51.05954597	"(51.0595459680695, -113.969987699922)"	MRL	MARLBOROUGH	NORTHEAST	1960s/1970s	8784	3224	4166	0.474271403	1910	0.217440801	2264	123	0	370	205	0	262	0	0	0	0	0	0	2	345	0	908	23	0	0	0	112	68	331	11	0	0	0	186	115	546	19	0	0	1	2181	1680	6545	81	1	0	0	480	955	720	651	207	4643	4141	333	499	221	247	755	873	665	484	391	175	298	426	187	241	637	714	592	430	442	174	631	925	408	488	1392	1587	1257	914	833	349	1182	0.134562842	8989	3177	0	1958	2266	125	0	370	193	0	223	0	0	0	0	3	351	0	863	16	0	0	0	122	72	392	3	0	0	0	185	112	513	8	0	0	0	2233	1766	6807	33	0	0	0	464	1083	587	744	198	4756	4233	546	399	169	429	483	178	1029	828	347	1175	0.005957447	7	-0.865437158	1436	1796	0.250696379	1616	0.014207962	0	1	0	0	0	0	212	33	0.155660377	2570	351000	0	2	6	0	0	0	1	0	0	0	0	0	1	0	2	2	0
Residential	-113.9583871	51.11791083	"(51.1179108265045, -113.958387056721)"	MRT	MARTINDALE	NORTHEAST	1980s/1990s	14878	4175	7034	0.472778599	2967	0.199421965	3555	52	0	0	148	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	32	169	2	0	0	0	140	123	352	8	0	0	1	3462	2799	13511	91	0	1	0	314	707	753	1635	564	7640	7238	565	1243	559	527	1352	1399	991	590	326	88	565	1131	492	428	1393	1250	896	606	355	122	1130	2374	1051	955	2745	2649	1887	1196	681	210	891	0.059887082	14761	4062	0	2962	3540	52	0	0	148	0	322	0	0	0	0	0	0	0	0	0	0	0	0	52	32	182	0	0	0	0	147	127	356	1	0	0	3	3478	2784	13446	57	0	2	0	316	701	753	1618	562	7527	7234	556	309	84	335	569	109	1125	644	193	837	0.064516129	54	-0.940112918	791	1021	0.290771176	906	0.00807702	0	0	0	1	0	0	16	0	0	3760	349000	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.0108798	51.08714028	"(51.0871402801524, -114.010879790182)"	NAW	NORTH AIRWAYS	NORTHEAST	EMPLOYMENT	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	122	0.070175439	118	0.000965129	0	0	0	0	0	0	324	35	0.108024691	#N/A	#N/A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Residential	-113.945246	50.92204755	"(50.9220475522194, -113.945245965549)"	NEB	NEW BRIGHTON	SOUTHEAST	BUILDING OUT	12060	4297	7098	0.588557214	3688	0.305804312	3245	142	1	204	694	0	11	0	0	0	0	0	0	1	115	79	200	22	66	0	0	142	125	366	0	0	0	2	637	541	1306	18	37	0	0	3174	2943	10175	39	32	0	0	469	1354	838	1260	155	6036	6024	690	880	233	248	1452	1443	639	312	119	20	708	879	245	258	1636	1287	549	311	127	24	1398	1759	478	506	3088	2730	1188	623	246	44	290	0.024046434	10628	3842	0	3248	3034	142	0	72	593	0	0	0	0	1	0	0	71	54	130	1	0	0	0	140	108	370	2	0	0	2	579	454	1208	12	0	0	11	2877	2632	8920	25	121	0	1	460	1210	823	1048	126	5294	5334	250	71	17	89	248	18	498	160	35	195	0.487179487	95	-0.975953566	333	411	0.234234234	372	0.003251376	0	0	0	0	0	0	13	1	0.076923077	4152	451000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1122463	51.00142239	"(51.0014223871043, -114.112246337634)"	NGM	NORTH GLENMORE PARK	WEST	1950s	2398	1014	1220	0.508757298	742	0.30942452	802	112	3	46	0	0	48	0	1	2	0	0	0	0	40	0	65	6	0	0	0	103	50	256	7	2	0	0	0	0	0	0	0	0	0	762	690	2009	30	9	1	3	203	355	171	204	15	1217	1181	72	148	66	80	160	166	182	174	87	82	57	115	62	65	141	173	188	172	87	121	129	263	128	145	301	339	370	346	174	203	377	0.157214345	2380	1017	0	742	804	109	3	46	0	0	52	0	1	2	0	0	44	0	76	2	0	0	0	103	53	238	5	1	0	0	0	0	0	0	0	0	0	763	684	1997	27	14	0	3	208	377	154	196	20	1190	1190	160	79	84	100	149	123	309	179	207	386	-0.023316062	-9	-0.842785655	146	160	0.095890411	153	0.001265743	0	1	0	0	0	0	23	3	0.130434783	891	630000	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Residential	-114.0870628	51.10321635	"(51.1032163514553, -114.087062763774)"	NHU	NORTH HAVEN UPPER	NORTH	1960s/1970s	620	246	329	0.530645161	228	0.367741935	245	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	228	620	4	0	0	0	39	96	53	49	4	320	300	16	25	15	28	28	32	51	67	33	25	10	29	16	13	22	38	51	62	35	24	26	54	31	41	50	70	102	129	68	49	117	0.188709677	637	246	0	225	245	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	225	636	4	0	0	0	38	94	52	53	5	321	316	54	34	20	39	54	24	108	73	44	117	0	0	-0.811290323	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	245	510000	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Residential	-114.087941	51.09700467	"(51.0970046689823, -114.087941023986)"	NHV	NORTH HAVEN	NORTH	1960s/1970s	2440	1005	1194	0.489344262	663	0.271721311	605	204	0	72	86	0	38	0	0	0	0	0	0	0	68	18	88	3	0	1	0	199	91	488	4	0	1	0	77	1	232	9	0	0	0	596	552	1575	7	0	2	0	207	371	179	190	22	1191	1249	72	125	63	73	176	142	172	159	109	100	73	128	45	83	164	134	190	166	127	139	145	253	108	156	340	276	362	325	236	239	475	0.194672131	2434	1001	0	666	605	204	0	72	86	0	34	0	0	0	0	0	66	18	92	6	0	0	0	197	90	507	5	0	2	0	83	0	236	3	0	0	0	595	555	1541	10	0	0	0	194	392	191	174	22	1134	1300	156	86	93	120	149	134	305	206	227	433	0.096997691	42	-0.805327869	103	117	0.13592233	110	0.000925574	0	1	0	0	0	0	23	2	0.086956522	822	480000	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Residential	-114.1638584	51.1754948	"(51.1754947953119, -114.163858380502)"	NOL	NOLAN HILL	NORTH	BUILDING OUT	3756	1585	2015	0.536474973	1115	0.29685836	1166	0	0	0	415	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	263	219	610	34	112	0	22	967	895	3140	66	111	0	0	128	380	304	352	70	1897	1859	232	267	117	87	480	373	212	87	36	6	185	286	86	100	514	357	193	95	34	9	417	553	203	187	994	730	405	182	70	15	85	0.022630458	550	258	0	190	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	196	190	550	3	47	0	0	21	79	43	48	5	283	267	12	0	0	3	9	1	21	3	1	4	20.25	81	-0.977369542	58	158	1.724137931	108	0.001249921	0	0	0	0	0	0	28	3	0.107142857	1339	495000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Major Park	-114.1115865	51.11248869	"(51.112488687563, -114.111586533219)"	NPK	NOSE HILL PARK	NORTHWEST	PARKS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	122	0.626666667	98.5	0.000965129	0	0	0	0	0	0	6	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1296091	50.96973916	"(50.9697391639021, -114.12960912993)"	OAK	OAKRIDGE	SOUTH	1960s/1970s	5734	2293	2824	0.492500872	1979	0.345134287	1706	144	0	35	405	0	3	0	0	0	0	0	0	0	34	28	53	1	0	0	0	133	90	252	11	0	0	0	394	262	862	11	0	0	0	1681	1599	4564	25	0	0	0	423	916	376	487	43	2834	2900	150	321	173	189	305	318	372	446	383	177	139	317	159	140	305	380	414	464	414	168	289	638	332	329	610	698	786	910	797	345	1142	0.199162888	5650	2290	0	1973	1706	144	0	35	402	0	3	0	0	0	0	0	34	29	53	1	0	0	0	133	87	255	11	0	0	1	386	270	770	15	0	0	1	1675	1587	4569	30	0	0	0	419	920	373	485	34	2772	2878	457	382	151	399	494	141	951	781	292	1073	0.064305685	69	-0.800837112	255	305	0.196078431	280	0.002412822	0	1	0	0	0	0	79	2	0.025316456	2256	502000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0119741	50.9893315	"(50.989331497906, -114.011974110929)"	OGD	OGDEN	SOUTHEAST	1950s	8714	3889	4604	0.528345192	2165	0.248450769	2155	520	0	331	551	0	322	0	4	3	1	0	0	0	320	0	592	11	0	0	0	485	245	1301	30	3	2	0	531	241	1253	20	0	0	3	2070	1642	4975	74	1	7	10	976	1438	647	505	102	4576	4138	297	468	193	285	768	708	689	670	325	173	281	409	137	250	709	602	588	582	352	228	578	877	330	535	1477	1310	1277	1252	677	401	1078	0.123708974	8918	3889	0	2203	2166	512	0	331	549	0	322	0	4	2	1	1	327	0	660	3	0	0	0	494	256	1307	17	0	1	0	541	244	1249	7	1	0	4	2124	1686	5128	37	0	1	9	922	1570	658	519	85	4701	4217	626	289	144	294	555	216	1181	583	360	943	0.143160127	135	-0.876291026	958	1009	0.053235908	983.5	0.00798209	0	1	0	0	0	0	121	7	0.05785124	2888	344000	0	0	9	0	1	2	2	0	0	2	1	0	1	0	0	0	0
Industrial	-114.0006764	50.99682996	"(50.9968299619885, -114.00067643567)"	OSH	OGDEN SHOPS	EAST	EMPLOYMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	-0.428571429	11	6.33E-05	0	0	0	0	0	0	14	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1121509	50.96676799	"(50.9667679932935, -114.112150942618)"	PAL	PALLISER	SOUTH	1960s/1970s	3490	1840	1561	0.447277937	1025	0.293696275	468	184	156	710	319	0	3	0	0	0	0	0	0	4	623	189	1013	78	0	5	0	179	169	318	5	0	0	0	312	235	642	7	0	0	0	460	431	1233	8	0	0	0	630	683	184	209	8	1662	1828	92	160	74	80	200	230	193	204	207	222	79	161	55	83	185	245	206	252	280	282	171	321	129	163	385	475	399	456	487	504	991	0.283954155	3437	1840	0	1028	468	184	156	710	319	0	3	0	0	0	0	0	548	182	874	30	132	0	0	180	171	320	4	0	0	0	313	241	652	6	0	0	1	462	434	1278	5	0	0	0	628	634	180	191	29	1634	1803	213	187	215	257	236	315	449	444	530	974	0.017453799	17	-0.716045845	123	193	0.569105691	158	0.001526802	0	1	0	0	0	0	5	0	0	1408	485000	0	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0
Residential	-114.088066	51.15971282	"(51.1597128161622, -114.08806596268)"	PAN	PANORAMA HILLS	NORTH	BUILDING OUT	25729	8165	12899	0.501340899	6568	0.255276148	5413	612	95	1171	804	0	70	0	0	0	0	0	0	1	1107	612	2105	63	0	0	0	598	484	1615	11	0	3	0	744	426	1905	60	0	0	0	5352	5016	19781	58	3	0	0	949	1879	1625	2975	521	12868	12861	1066	2132	878	763	1835	2402	1971	1026	592	203	983	2074	801	707	2015	2642	1777	1012	607	243	2049	4206	1679	1470	3850	5044	3748	2038	1199	446	1645	0.063935637	25130	8063	0	6494	5335	611	96	1171	804	0	45	0	1	0	0	5	1067	612	1973	19	80	0	0	609	489	1614	2	0	0	0	673	444	1667	25	106	0	4	5240	4913	19573	43	46	2	1	869	1874	1565	2886	525	12302	12828	930	473	149	482	945	220	1875	955	369	1324	0.24244713	321	-0.936064363	541	689	0.273567468	615	0.005450604	0	0	0	0	0	0	44	8	0.181818182	9097	519000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1770465	51.06383775	"(51.0638377508215, -114.177046508603)"	PAT	PATTERSON	WEST	1980s/1990s	4258	2051	2235	0.524894317	1489	0.349694692	590	169	0	668	624	0	0	0	0	0	0	0	0	1	625	311	1131	42	0	0	0	162	142	320	7	0	0	0	600	526	1156	24	0	0	0	539	510	1651	17	34	0	0	587	775	258	281	25	2055	2203	111	194	96	115	310	271	288	346	210	114	98	184	99	114	284	308	361	360	260	135	209	378	195	229	594	579	649	706	470	249	719	0.168858619	4350	2035	0	1508	574	169	0	668	624	0	0	0	0	0	0	2	650	322	1158	16	0	0	0	167	143	334	2	0	0	2	606	527	1170	15	0	1	1	541	516	1688	1	26	5	0	612	774	255	296	27	2084	2266	364	190	94	219	385	127	749	409	221	630	0.141269841	89	-0.831141381	116	175	0.50862069	145.5	0.001384406	0	1	0	0	0	0	33	2	0.060606061	2074	410000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.006498	51.09447938	"(51.0944793772707, -114.006498048466)"	PEG	PEGASUS	NORTHEAST	EMPLOYMENT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	0.6	19.5	0.000189861	1	0	0	0	0	0	66	8	0.121212121	#N/A	#N/A	0	0	10	0	1	0	0	1	0	1	0	1	4	0	0	2	0
Residential	-113.9475219	51.04586296	"(51.0458629621281, -113.947521923773)"	PEN	PENBROOKE MEADOWS	EAST	1960s/1970s	8594	3278	4035	0.469513614	1890	0.219920875	1614	380	0	169	681	0	434	0	0	0	0	0	0	0	144	26	297	25	0	0	0	365	192	1166	15	0	0	0	645	407	1727	35	0	1	1	1571	1243	4781	40	1	1	0	482	1026	699	658	167	4523	4071	321	543	232	277	662	826	680	561	284	137	350	484	195	230	633	707	581	438	304	149	671	1027	427	507	1295	1533	1261	999	588	286	874	0.10169886	8760	3280	0	1855	1615	380	0	169	681	0	435	0	0	0	0	0	159	23	323	5	0	5	0	367	187	1153	13	0	0	1	658	403	1828	21	1	0	1	1596	1218	4761	15	1	2	0	518	1074	655	721	154	4504	4256	516	259	111	279	445	134	961	538	245	783	0.116219668	91	-0.89830114	1084	1196	0.103321033	1140	0.009461426	0	1	0	0	0	0	27	0	0	2853	308000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.946765	51.07426011	"(51.0742601108999, -113.946764963673)"	PIN	PINERIDGE	NORTHEAST	1960s/1970s	9939	3864	4693	0.4721803	2232	0.224569876	1730	605	0	777	612	0	140	0	0	0	0	0	0	1	670	167	1217	106	0	0	0	579	400	1686	20	6	0	0	585	292	1523	27	0	0	1	1698	1365	5256	29	2	0	0	802	1159	721	753	210	5015	4924	401	590	235	345	806	805	664	616	400	153	389	552	268	312	780	688	658	641	399	237	790	1142	503	657	1586	1493	1322	1257	799	390	1189	0.119629741	10122	3773	0	2275	1730	607	0	714	606	0	116	0	0	0	0	1	702	175	1277	11	0	0	0	591	397	1726	15	0	1	0	588	293	1556	18	0	0	2	1701	1400	5343	26	0	1	0	822	1147	713	791	212	5106	5016	582	350	136	354	588	215	1170	704	351	1055	0.127014218	134	-0.880370259	1300	1566	0.204615385	1433	0.012388456	0	1	0	1	1	0	100	10	0.1	3160	329000	0	0	6	0	0	1	1	1	0	0	0	0	1	0	0	1	1
Residential	-114.1384605	51.05999951	"(51.0599995066055, -114.138460527928)"	PKD	PARKDALE	CENTRE	1950s	2412	1064	1105	0.458126036	565	0.234245439	491	183	22	197	55	0	113	0	0	0	2	1	0	1	160	91	224	36	0	0	0	160	121	418	15	8	0	1	48	31	96	6	0	0	0	455	313	1135	30	4	2	3	286	355	157	135	5	1233	1179	97	80	43	64	217	188	147	139	77	181	71	87	29	60	217	190	126	119	92	188	168	167	72	124	434	378	273	258	169	369	538	0.22305141	2341	1035	0	539	495	170	20	166	59	0	122	0	0	1	2	0	161	87	236	5	0	0	1	147	109	382	11	11	0	0	45	28	84	7	7	0	0	449	311	1052	29	16	1	3	290	404	123	109	7	1159	1182	114	54	243	53	118	230	232	107	473	580	-0.072413793	-42	-0.77694859	163	197	0.208588957	180	0.001558446	0	1	0	0	0	0	50	3	0.06	1017	620000	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Residential	-114.0655524	51.01818072	"(51.0181807199335, -114.065552361144)"	PKH	PARKHILL	CENTRE	1950s	1697	900	968	0.570418385	448	0.263995286	363	165	0	288	24	0	60	0	0	0	0	0	0	1	246	65	423	6	35	0	1	149	105	364	10	4	1	2	16	3	38	1	4	1	1	343	271	809	16	3	0	0	233	357	102	97	6	870	827	86	64	47	33	159	163	122	108	61	27	82	64	44	46	157	141	115	102	57	19	168	128	91	79	316	304	237	210	118	46	164	0.096641131	1605	858	0	424	367	158	0	253	19	0	61	0	0	0	0	0	239	60	390	14	0	0	2	144	97	352	6	6	0	0	13	4	32	2	4	0	0	330	260	760	24	11	2	0	270	293	107	93	6	823	782	104	51	17	47	101	18	205	98	35	133	0.233082707	31	-0.903358869	343	307	-0.104956268	325	0.002428644	0	1	0	0	0	0	54	2	0.037037037	715	660000	1	2	5	2	0	0	0	0	0	1	1	0	1	0	0	0	0
Residential	-114.03129	50.92339889	"(50.9233988887666, -114.03129001165)"	PKL	PARKLAND	SOUTH	1960s/1970s	3677	1445	1728	0.469948327	1355	0.368506935	1351	10	0	70	14	0	0	0	0	0	0	0	0	0	66	57	93	4	0	0	0	9	8	13	1	0	0	0	12	10	20	2	0	0	1	1329	1280	3551	21	0	0	0	195	640	239	324	18	1838	1839	81	234	100	96	102	224	277	311	294	119	79	198	112	72	92	231	309	343	291	112	160	432	212	168	194	455	586	654	585	231	816	0.221920044	3769	1445	0	1363	1351	10	0	70	14	0	0	0	0	0	0	0	66	54	100	4	0	0	0	9	9	15	1	0	0	0	14	13	20	0	0	0	1	1331	1287	3634	19	0	0	0	166	657	232	337	28	1882	1887	323	294	108	279	335	97	658	573	205	778	0.048843188	38	-0.778079956	143	109	-0.237762238	126	0.000862287	0	1	0	0	0	0	2	0	0	1545	563000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Residential	-114.1461431	51.05954039	"(51.0595403923942, -114.146143071106)"	POI	POINT MCKAY	CENTRE	1960s/1970s	1364	846	776	0.568914956	624	0.457478006	0	24	0	312	510	0	0	0	0	0	0	0	0	0	291	205	411	21	0	0	0	23	21	59	1	0	0	0	490	398	894	20	0	0	0	0	0	0	0	0	0	0	376	324	78	26	0	642	722	33	21	11	23	131	94	71	122	85	51	30	18	10	29	143	82	86	152	101	71	63	39	21	52	274	176	157	274	186	122	308	0.225806452	1348	846	0	628	0	24	0	312	510	0	0	0	0	0	0	0	301	207	412	11	0	0	0	24	23	52	0	0	0	0	500	398	884	10	0	0	0	0	0	0	0	0	0	0	418	316	67	24	0	610	738	112	86	39	93	148	74	260	179	113	292	0.054794521	16	-0.774193548	26	47	0.807692308	36.5	0.000371812	0	0	0	0	0	0	15	0	0	848	426000	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
